SrvcDstrctNm,DsbltyGrpNm,AgeBnd,PrtcpntCnt,SuppCatg,RprtDt,Key
Midwest-Gascoyne,Psychosocial disability,15 to 18,11,ALL,31DEC2021,55605
Midwest-Gascoyne,Psychosocial disability,15 to 18,11,Capacity Building,31DEC2021,55606
Midwest-Gascoyne,Psychosocial disability,15 to 18,11,Core,31DEC2021,55608
Midwest-Gascoyne,Psychosocial disability,19 to 24,11,ALL,31DEC2021,55609
Midwest-Gascoyne,Psychosocial disability,19 to 24,11,Capacity Building,31DEC2021,55610
Midwest-Gascoyne,Psychosocial disability,19 to 24,11,Core,31DEC2021,55612
Midwest-Gascoyne,Psychosocial disability,25 to 34,14,ALL,31DEC2021,55613
Midwest-Gascoyne,Psychosocial disability,25 to 34,14,Capacity Building,31DEC2021,55614
Midwest-Gascoyne,Psychosocial disability,25 to 34,13,Core,31DEC2021,55616
Midwest-Gascoyne,Psychosocial disability,35 to 44,21,ALL,31DEC2021,55617
Midwest-Gascoyne,Psychosocial disability,35 to 44,19,Capacity Building,31DEC2021,55618
Midwest-Gascoyne,Psychosocial disability,35 to 44,11,Capital,31DEC2021,55619
Midwest-Gascoyne,Psychosocial disability,35 to 44,17,Core,31DEC2021,55620
Midwest-Gascoyne,Psychosocial disability,45 to 54,19,ALL,31DEC2021,55621
Midwest-Gascoyne,Psychosocial disability,45 to 54,18,Capacity Building,31DEC2021,55622
Midwest-Gascoyne,Psychosocial disability,45 to 54,11,Capital,31DEC2021,55623
Midwest-Gascoyne,Psychosocial disability,45 to 54,15,Core,31DEC2021,55624
Midwest-Gascoyne,Psychosocial disability,55 to 64,23,ALL,31DEC2021,55625
Midwest-Gascoyne,Psychosocial disability,55 to 64,24,Capacity Building,31DEC2021,55626
Midwest-Gascoyne,Psychosocial disability,55 to 64,11,Capital,31DEC2021,55627
Midwest-Gascoyne,Psychosocial disability,55 to 64,17,Core,31DEC2021,55628
Midwest-Gascoyne,Psychosocial disability,65+,11,ALL,31DEC2021,55629
Midwest-Gascoyne,Psychosocial disability,65+,11,Capacity Building,31DEC2021,55630
Midwest-Gascoyne,Psychosocial disability,65+,11,Capital,31DEC2021,55631
Midwest-Gascoyne,Psychosocial disability,65+,11,Core,31DEC2021,55632
Midwest-Gascoyne,Psychosocial disability,ALL,81,ALL,31DEC2021,55637
Midwest-Gascoyne,Psychosocial disability,ALL,80,Capacity Building,31DEC2021,55638
Midwest-Gascoyne,Psychosocial disability,ALL,11,Capital,31DEC2021,55639
Midwest-Gascoyne,Psychosocial disability,ALL,74,Core,31DEC2021,55640
Midwest-Gascoyne,Spinal Cord Injury,19 to 24,11,ALL,31DEC2021,55649
Midwest-Gascoyne,Spinal Cord Injury,19 to 24,11,Capacity Building,31DEC2021,55650
Midwest-Gascoyne,Spinal Cord Injury,19 to 24,11,Capital,31DEC2021,55651
Midwest-Gascoyne,Spinal Cord Injury,19 to 24,11,Core,31DEC2021,55652
Midwest-Gascoyne,Spinal Cord Injury,25 to 34,11,ALL,31DEC2021,55653
Midwest-Gascoyne,Spinal Cord Injury,25 to 34,11,Capacity Building,31DEC2021,55654
Midwest-Gascoyne,Spinal Cord Injury,25 to 34,11,Capital,31DEC2021,55655
Midwest-Gascoyne,Spinal Cord Injury,25 to 34,11,Core,31DEC2021,55656
Midwest-Gascoyne,Spinal Cord Injury,35 to 44,11,ALL,31DEC2021,55657
Midwest-Gascoyne,Spinal Cord Injury,35 to 44,11,Capacity Building,31DEC2021,55658
Midwest-Gascoyne,Spinal Cord Injury,35 to 44,11,Capital,31DEC2021,55659
Midwest-Gascoyne,Spinal Cord Injury,35 to 44,11,Core,31DEC2021,55660
Midwest-Gascoyne,Spinal Cord Injury,45 to 54,11,ALL,31DEC2021,55661
Midwest-Gascoyne,Spinal Cord Injury,45 to 54,11,Capacity Building,31DEC2021,55662
Midwest-Gascoyne,Spinal Cord Injury,45 to 54,11,Capital,31DEC2021,55663
Midwest-Gascoyne,Spinal Cord Injury,45 to 54,11,Core,31DEC2021,55664
Midwest-Gascoyne,Spinal Cord Injury,55 to 64,11,ALL,31DEC2021,55665
Midwest-Gascoyne,Spinal Cord Injury,55 to 64,11,Capacity Building,31DEC2021,55666
Midwest-Gascoyne,Spinal Cord Injury,55 to 64,11,Capital,31DEC2021,55667
Midwest-Gascoyne,Spinal Cord Injury,55 to 64,11,Core,31DEC2021,55668
Midwest-Gascoyne,Spinal Cord Injury,65+,11,ALL,31DEC2021,55669
Midwest-Gascoyne,Spinal Cord Injury,65+,11,Capacity Building,31DEC2021,55670
Midwest-Gascoyne,Spinal Cord Injury,65+,11,Capital,31DEC2021,55671
Midwest-Gascoyne,Spinal Cord Injury,65+,11,Core,31DEC2021,55672
Midwest-Gascoyne,Spinal Cord Injury,ALL,17,ALL,31DEC2021,55677
Midwest-Gascoyne,Spinal Cord Injury,ALL,17,Capacity Building,31DEC2021,55678
Midwest-Gascoyne,Spinal Cord Injury,ALL,16,Capital,31DEC2021,55679
Midwest-Gascoyne,Spinal Cord Injury,ALL,17,Core,31DEC2021,55680
Midwest-Gascoyne,Stroke,45 to 54,11,ALL,31DEC2021,55701
Midwest-Gascoyne,Stroke,45 to 54,11,Capacity Building,31DEC2021,55702
Midwest-Gascoyne,Stroke,45 to 54,11,Capital,31DEC2021,55703
Midwest-Gascoyne,Stroke,45 to 54,11,Core,31DEC2021,55704
Midwest-Gascoyne,Stroke,55 to 64,11,ALL,31DEC2021,55705
Midwest-Gascoyne,Stroke,55 to 64,11,Capacity Building,31DEC2021,55706
Midwest-Gascoyne,Stroke,55 to 64,11,Capital,31DEC2021,55707
Midwest-Gascoyne,Stroke,55 to 64,11,Core,31DEC2021,55708
Midwest-Gascoyne,Stroke,65+,11,ALL,31DEC2021,55709
Midwest-Gascoyne,Stroke,65+,11,Capacity Building,31DEC2021,55710
Midwest-Gascoyne,Stroke,65+,11,Capital,31DEC2021,55711
Midwest-Gascoyne,Stroke,65+,11,Core,31DEC2021,55712
Midwest-Gascoyne,Stroke,ALL,14,ALL,31DEC2021,55717
Midwest-Gascoyne,Stroke,ALL,14,Capacity Building,31DEC2021,55718
Midwest-Gascoyne,Stroke,ALL,12,Capital,31DEC2021,55719
Midwest-Gascoyne,Stroke,ALL,14,Core,31DEC2021,55720
Midwest-Gascoyne,Visual Impairment,15 to 18,11,ALL,31DEC2021,55725
Midwest-Gascoyne,Visual Impairment,15 to 18,11,Capacity Building,31DEC2021,55726
Midwest-Gascoyne,Visual Impairment,15 to 18,11,Capital,31DEC2021,55727
Midwest-Gascoyne,Visual Impairment,15 to 18,11,Core,31DEC2021,55728
Midwest-Gascoyne,Visual Impairment,35 to 44,11,ALL,31DEC2021,55737
Midwest-Gascoyne,Visual Impairment,35 to 44,11,Capacity Building,31DEC2021,55738
Midwest-Gascoyne,Visual Impairment,35 to 44,11,Capital,31DEC2021,55739
Midwest-Gascoyne,Visual Impairment,35 to 44,11,Core,31DEC2021,55740
Midwest-Gascoyne,Visual Impairment,45 to 54,11,ALL,31DEC2021,55741
Midwest-Gascoyne,Visual Impairment,45 to 54,11,Capacity Building,31DEC2021,55742
Midwest-Gascoyne,Visual Impairment,45 to 54,11,Core,31DEC2021,55744
Midwest-Gascoyne,Visual Impairment,55 to 64,11,ALL,31DEC2021,55745
Midwest-Gascoyne,Visual Impairment,55 to 64,11,Capacity Building,31DEC2021,55746
Midwest-Gascoyne,Visual Impairment,55 to 64,11,Capital,31DEC2021,55747
Midwest-Gascoyne,Visual Impairment,55 to 64,11,Core,31DEC2021,55748
Midwest-Gascoyne,Visual Impairment,ALL,11,ALL,31DEC2021,55757
Midwest-Gascoyne,Visual Impairment,ALL,11,Capacity Building,31DEC2021,55758
Midwest-Gascoyne,Visual Impairment,ALL,11,Capital,31DEC2021,55759
Midwest-Gascoyne,Visual Impairment,ALL,11,Core,31DEC2021,55760
North East Metro,ABI,0 to 6,11,ALL,31DEC2021,55761
North East Metro,ABI,0 to 6,11,Capacity Building,31DEC2021,55762
North East Metro,ABI,0 to 6,11,Capital,31DEC2021,55763
North East Metro,ABI,0 to 6,11,Core,31DEC2021,55764
North East Metro,ABI,15 to 18,11,ALL,31DEC2021,55765
North East Metro,ABI,15 to 18,11,Capacity Building,31DEC2021,55766
North East Metro,ABI,15 to 18,11,Capital,31DEC2021,55767
North East Metro,ABI,15 to 18,11,Core,31DEC2021,55768
North East Metro,ABI,19 to 24,11,ALL,31DEC2021,55769
North East Metro,ABI,19 to 24,11,Capacity Building,31DEC2021,55770
North East Metro,ABI,19 to 24,11,Capital,31DEC2021,55771
North East Metro,ABI,19 to 24,11,Core,31DEC2021,55772
North East Metro,ABI,25 to 34,25,ALL,31DEC2021,55773
North East Metro,ABI,25 to 34,28,Capacity Building,31DEC2021,55774
North East Metro,ABI,25 to 34,12,Capital,31DEC2021,55775
North East Metro,ABI,25 to 34,24,Core,31DEC2021,55776
North East Metro,ABI,35 to 44,32,ALL,31DEC2021,55777
North East Metro,ABI,35 to 44,34,Capacity Building,31DEC2021,55778
North East Metro,ABI,35 to 44,14,Capital,31DEC2021,55779
North East Metro,ABI,35 to 44,31,Core,31DEC2021,55780
North East Metro,ABI,45 to 54,56,ALL,31DEC2021,55781
North East Metro,ABI,45 to 54,53,Capacity Building,31DEC2021,55782
North East Metro,ABI,45 to 54,29,Capital,31DEC2021,55783
North East Metro,ABI,45 to 54,53,Core,31DEC2021,55784
North East Metro,ABI,55 to 64,56,ALL,31DEC2021,55785
North East Metro,ABI,55 to 64,59,Capacity Building,31DEC2021,55786
North East Metro,ABI,55 to 64,37,Capital,31DEC2021,55787
North East Metro,ABI,55 to 64,53,Core,31DEC2021,55788
North East Metro,ABI,65+,18,ALL,31DEC2021,55789
North East Metro,ABI,65+,13,Capacity Building,31DEC2021,55790
North East Metro,ABI,65+,12,Capital,31DEC2021,55791
North East Metro,ABI,65+,23,Core,31DEC2021,55792
North East Metro,ABI,7 to 14,11,ALL,31DEC2021,55793
North East Metro,ABI,7 to 14,11,Capacity Building,31DEC2021,55794
North East Metro,ABI,7 to 14,11,Capital,31DEC2021,55795
North East Metro,ABI,7 to 14,11,Core,31DEC2021,55796
North East Metro,ABI,ALL,212,ALL,31DEC2021,55797
North East Metro,ABI,ALL,210,Capacity Building,31DEC2021,55798
North East Metro,ABI,ALL,117,Capital,31DEC2021,55799
North East Metro,ABI,ALL,200,Core,31DEC2021,55800
North East Metro,ALL,0 to 6,767,ALL,31DEC2021,55801
North East Metro,ALL,0 to 6,767,Capacity Building,31DEC2021,55802
North East Metro,ALL,0 to 6,177,Capital,31DEC2021,55803
North East Metro,ALL,0 to 6,689,Core,31DEC2021,55804
North East Metro,ALL,15 to 18,679,ALL,31DEC2021,55805
North East Metro,ALL,15 to 18,654,Capacity Building,31DEC2021,55806
North East Metro,ALL,15 to 18,111,Capital,31DEC2021,55807
North East Metro,ALL,15 to 18,455,Core,31DEC2021,55808
North East Metro,ALL,19 to 24,613,ALL,31DEC2021,55809
North East Metro,ALL,19 to 24,590,Capacity Building,31DEC2021,55810
North East Metro,ALL,19 to 24,119,Capital,31DEC2021,55811
North East Metro,ALL,19 to 24,526,Core,31DEC2021,55812
North East Metro,ALL,25 to 34,736,ALL,31DEC2021,55813
North East Metro,ALL,25 to 34,720,Capacity Building,31DEC2021,55814
North East Metro,ALL,25 to 34,223,Capital,31DEC2021,55815
North East Metro,ALL,25 to 34,690,Core,31DEC2021,55816
North East Metro,ALL,35 to 44,562,ALL,31DEC2021,55817
North East Metro,ALL,35 to 44,551,Capacity Building,31DEC2021,55818
North East Metro,ALL,35 to 44,191,Capital,31DEC2021,55819
North East Metro,ALL,35 to 44,542,Core,31DEC2021,55820
North East Metro,ALL,45 to 54,716,ALL,31DEC2021,55821
North East Metro,ALL,45 to 54,706,Capacity Building,31DEC2021,55822
North East Metro,ALL,45 to 54,315,Capital,31DEC2021,55823
North East Metro,ALL,45 to 54,707,Core,31DEC2021,55824
North East Metro,ALL,55 to 64,856,ALL,31DEC2021,55825
North East Metro,ALL,55 to 64,849,Capacity Building,31DEC2021,55826
North East Metro,ALL,55 to 64,477,Capital,31DEC2021,55827
North East Metro,ALL,55 to 64,849,Core,31DEC2021,55828
North East Metro,ALL,65+,328,ALL,31DEC2021,55829
North East Metro,ALL,65+,324,Capacity Building,31DEC2021,55830
North East Metro,ALL,65+,201,Capital,31DEC2021,55831
North East Metro,ALL,65+,328,Core,31DEC2021,55832
North East Metro,ALL,7 to 14,1568,ALL,31DEC2021,55833
North East Metro,ALL,7 to 14,1548,Capacity Building,31DEC2021,55834
North East Metro,ALL,7 to 14,289,Capital,31DEC2021,55835
North East Metro,ALL,7 to 14,971,Core,31DEC2021,55836
North East Metro,ALL,ALL,6825,ALL,31DEC2021,55837
North East Metro,ALL,ALL,6709,Capacity Building,31DEC2021,55838
North East Metro,ALL,ALL,2103,Capital,31DEC2021,55839
North East Metro,ALL,ALL,5757,Core,31DEC2021,55840
North East Metro,Autism,0 to 6,274,ALL,31DEC2021,55841
North East Metro,Autism,0 to 6,271,Capacity Building,31DEC2021,55842
North East Metro,Autism,0 to 6,61,Capital,31DEC2021,55843
North East Metro,Autism,0 to 6,258,Core,31DEC2021,55844
North East Metro,Autism,15 to 18,466,ALL,31DEC2021,55845
North East Metro,Autism,15 to 18,450,Capacity Building,31DEC2021,55846
North East Metro,Autism,15 to 18,35,Capital,31DEC2021,55847
North East Metro,Autism,15 to 18,285,Core,31DEC2021,55848
North East Metro,Autism,19 to 24,319,ALL,31DEC2021,55849
North East Metro,Autism,19 to 24,309,Capacity Building,31DEC2021,55850
North East Metro,Autism,19 to 24,29,Capital,31DEC2021,55851
North East Metro,Autism,19 to 24,254,Core,31DEC2021,55852
North East Metro,Autism,25 to 34,193,ALL,31DEC2021,55853
North East Metro,Autism,25 to 34,187,Capacity Building,31DEC2021,55854
North East Metro,Autism,25 to 34,37,Capital,31DEC2021,55855
North East Metro,Autism,25 to 34,174,Core,31DEC2021,55856
North East Metro,Autism,35 to 44,69,ALL,31DEC2021,55857
North East Metro,Autism,35 to 44,69,Capacity Building,31DEC2021,55858
North East Metro,Autism,35 to 44,12,Capital,31DEC2021,55859
North East Metro,Autism,35 to 44,64,Core,31DEC2021,55860
North East Metro,Autism,45 to 54,31,ALL,31DEC2021,55861
North East Metro,Autism,45 to 54,27,Capacity Building,31DEC2021,55862
North East Metro,Autism,45 to 54,11,Capital,31DEC2021,55863
North East Metro,Autism,45 to 54,25,Core,31DEC2021,55864
North East Metro,Autism,55 to 64,16,ALL,31DEC2021,55865
North East Metro,Autism,55 to 64,16,Capacity Building,31DEC2021,55866
North East Metro,Autism,55 to 64,11,Capital,31DEC2021,55867
North East Metro,Autism,55 to 64,14,Core,31DEC2021,55868
North East Metro,Autism,65+,11,ALL,31DEC2021,55869
North East Metro,Autism,65+,11,Capacity Building,31DEC2021,55870
North East Metro,Autism,65+,11,Capital,31DEC2021,55871
North East Metro,Autism,65+,11,Core,31DEC2021,55872
North East Metro,Autism,7 to 14,1073,ALL,31DEC2021,55873
North East Metro,Autism,7 to 14,1061,Capacity Building,31DEC2021,55874
North East Metro,Autism,7 to 14,111,Capital,31DEC2021,55875
North East Metro,Autism,7 to 14,619,Core,31DEC2021,55876
North East Metro,Autism,ALL,2443,ALL,31DEC2021,55877
North East Metro,Autism,ALL,2400,Capacity Building,31DEC2021,55878
North East Metro,Autism,ALL,303,Capital,31DEC2021,55879
North East Metro,Autism,ALL,1694,Core,31DEC2021,55880
North East Metro,Cerebral Palsy,0 to 6,32,ALL,31DEC2021,55881
North East Metro,Cerebral Palsy,0 to 6,33,Capacity Building,31DEC2021,55882
North East Metro,Cerebral Palsy,0 to 6,27,Capital,31DEC2021,55883
North East Metro,Cerebral Palsy,0 to 6,30,Core,31DEC2021,55884
North East Metro,Cerebral Palsy,15 to 18,32,ALL,31DEC2021,55885
North East Metro,Cerebral Palsy,15 to 18,35,Capacity Building,31DEC2021,55886
North East Metro,Cerebral Palsy,15 to 18,26,Capital,31DEC2021,55887
North East Metro,Cerebral Palsy,15 to 18,29,Core,31DEC2021,55888
North East Metro,Cerebral Palsy,19 to 24,27,ALL,31DEC2021,55889
North East Metro,Cerebral Palsy,19 to 24,32,Capacity Building,31DEC2021,55890
North East Metro,Cerebral Palsy,19 to 24,23,Capital,31DEC2021,55891
North East Metro,Cerebral Palsy,19 to 24,28,Core,31DEC2021,55892
North East Metro,Cerebral Palsy,25 to 34,38,ALL,31DEC2021,55893
North East Metro,Cerebral Palsy,25 to 34,40,Capacity Building,31DEC2021,55894
North East Metro,Cerebral Palsy,25 to 34,30,Capital,31DEC2021,55895
North East Metro,Cerebral Palsy,25 to 34,38,Core,31DEC2021,55896
North East Metro,Cerebral Palsy,35 to 44,20,ALL,31DEC2021,55897
North East Metro,Cerebral Palsy,35 to 44,16,Capacity Building,31DEC2021,55898
North East Metro,Cerebral Palsy,35 to 44,15,Capital,31DEC2021,55899
North East Metro,Cerebral Palsy,35 to 44,21,Core,31DEC2021,55900
North East Metro,Cerebral Palsy,45 to 54,28,ALL,31DEC2021,55901
North East Metro,Cerebral Palsy,45 to 54,27,Capacity Building,31DEC2021,55902
North East Metro,Cerebral Palsy,45 to 54,26,Capital,31DEC2021,55903
North East Metro,Cerebral Palsy,45 to 54,31,Core,31DEC2021,55904
North East Metro,Cerebral Palsy,55 to 64,25,ALL,31DEC2021,55905
North East Metro,Cerebral Palsy,55 to 64,21,Capacity Building,31DEC2021,55906
North East Metro,Cerebral Palsy,55 to 64,25,Capital,31DEC2021,55907
North East Metro,Cerebral Palsy,55 to 64,27,Core,31DEC2021,55908
North East Metro,Cerebral Palsy,65+,11,ALL,31DEC2021,55909
North East Metro,Cerebral Palsy,65+,11,Capacity Building,31DEC2021,55910
North East Metro,Cerebral Palsy,65+,11,Capital,31DEC2021,55911
North East Metro,Cerebral Palsy,65+,11,Core,31DEC2021,55912
North East Metro,Cerebral Palsy,7 to 14,65,ALL,31DEC2021,55913
North East Metro,Cerebral Palsy,7 to 14,65,Capacity Building,31DEC2021,55914
North East Metro,Cerebral Palsy,7 to 14,57,Capital,31DEC2021,55915
North East Metro,Cerebral Palsy,7 to 14,60,Core,31DEC2021,55916
North East Metro,Cerebral Palsy,ALL,271,ALL,31DEC2021,55917
North East Metro,Cerebral Palsy,ALL,271,Capacity Building,31DEC2021,55918
North East Metro,Cerebral Palsy,ALL,237,Capital,31DEC2021,55919
North East Metro,Cerebral Palsy,ALL,262,Core,31DEC2021,55920
North East Metro,Developmental delay,0 to 6,242,ALL,31DEC2021,55921
North East Metro,Developmental delay,0 to 6,244,Capacity Building,31DEC2021,55922
North East Metro,Developmental delay,0 to 6,25,Capital,31DEC2021,55923
North East Metro,Developmental delay,0 to 6,218,Core,31DEC2021,55924
North East Metro,Developmental delay,7 to 14,41,ALL,31DEC2021,55953
North East Metro,Developmental delay,7 to 14,40,Capacity Building,31DEC2021,55954
North East Metro,Developmental delay,7 to 14,11,Capital,31DEC2021,55955
North East Metro,Developmental delay,7 to 14,21,Core,31DEC2021,55956
North East Metro,Developmental delay,ALL,283,ALL,31DEC2021,55957
North East Metro,Developmental delay,ALL,283,Capacity Building,31DEC2021,55958
North East Metro,Developmental delay,ALL,33,Capital,31DEC2021,55959
North East Metro,Developmental delay,ALL,232,Core,31DEC2021,55960
North East Metro,Global developmental delay,0 to 6,115,ALL,31DEC2021,55961
North East Metro,Global developmental delay,0 to 6,115,Capacity Building,31DEC2021,55962
North East Metro,Global developmental delay,0 to 6,19,Capital,31DEC2021,55963
North East Metro,Global developmental delay,0 to 6,90,Core,31DEC2021,55964
North East Metro,Global developmental delay,7 to 14,49,ALL,31DEC2021,55993
North East Metro,Global developmental delay,7 to 14,45,Capacity Building,31DEC2021,55994
North East Metro,Global developmental delay,7 to 14,11,Capital,31DEC2021,55995
North East Metro,Global developmental delay,7 to 14,33,Core,31DEC2021,55996
North East Metro,Global developmental delay,ALL,164,ALL,31DEC2021,55997
North East Metro,Global developmental delay,ALL,164,Capacity Building,31DEC2021,55998
North East Metro,Global developmental delay,ALL,31,Capital,31DEC2021,55999
North East Metro,Global developmental delay,ALL,120,Core,31DEC2021,56000
North East Metro,Hearing Impairment,0 to 6,48,ALL,31DEC2021,56001
North East Metro,Hearing Impairment,0 to 6,53,Capacity Building,31DEC2021,56002
North East Metro,Hearing Impairment,0 to 6,11,Capital,31DEC2021,56003
North East Metro,Hearing Impairment,0 to 6,47,Core,31DEC2021,56004
North East Metro,Hearing Impairment,15 to 18,21,ALL,31DEC2021,56005
North East Metro,Hearing Impairment,15 to 18,13,Capacity Building,31DEC2021,56006
North East Metro,Hearing Impairment,15 to 18,11,Capital,31DEC2021,56007
North East Metro,Hearing Impairment,15 to 18,24,Core,31DEC2021,56008
North East Metro,Hearing Impairment,19 to 24,24,ALL,31DEC2021,56009
North East Metro,Hearing Impairment,19 to 24,19,Capacity Building,31DEC2021,56010
North East Metro,Hearing Impairment,19 to 24,11,Capital,31DEC2021,56011
North East Metro,Hearing Impairment,19 to 24,21,Core,31DEC2021,56012
North East Metro,Hearing Impairment,25 to 34,23,ALL,31DEC2021,56013
North East Metro,Hearing Impairment,25 to 34,21,Capacity Building,31DEC2021,56014
North East Metro,Hearing Impairment,25 to 34,11,Capital,31DEC2021,56015
North East Metro,Hearing Impairment,25 to 34,18,Core,31DEC2021,56016
North East Metro,Hearing Impairment,35 to 44,14,ALL,31DEC2021,56017
North East Metro,Hearing Impairment,35 to 44,13,Capacity Building,31DEC2021,56018
North East Metro,Hearing Impairment,35 to 44,11,Capital,31DEC2021,56019
North East Metro,Hearing Impairment,35 to 44,13,Core,31DEC2021,56020
North East Metro,Hearing Impairment,45 to 54,37,ALL,31DEC2021,56021
North East Metro,Hearing Impairment,45 to 54,34,Capacity Building,31DEC2021,56022
North East Metro,Hearing Impairment,45 to 54,13,Capital,31DEC2021,56023
North East Metro,Hearing Impairment,45 to 54,39,Core,31DEC2021,56024
North East Metro,Hearing Impairment,55 to 64,39,ALL,31DEC2021,56025
North East Metro,Hearing Impairment,55 to 64,39,Capacity Building,31DEC2021,56026
North East Metro,Hearing Impairment,55 to 64,15,Capital,31DEC2021,56027
North East Metro,Hearing Impairment,55 to 64,43,Core,31DEC2021,56028
North East Metro,Hearing Impairment,65+,11,ALL,31DEC2021,56029
North East Metro,Hearing Impairment,65+,11,Capacity Building,31DEC2021,56030
North East Metro,Hearing Impairment,65+,11,Capital,31DEC2021,56031
North East Metro,Hearing Impairment,65+,11,Core,31DEC2021,56032
North East Metro,Hearing Impairment,7 to 14,45,ALL,31DEC2021,56033
North East Metro,Hearing Impairment,7 to 14,37,Capacity Building,31DEC2021,56034
North East Metro,Hearing Impairment,7 to 14,11,Capital,31DEC2021,56035
North East Metro,Hearing Impairment,7 to 14,47,Core,31DEC2021,56036
North East Metro,Hearing Impairment,ALL,260,ALL,31DEC2021,56037
North East Metro,Hearing Impairment,ALL,232,Capacity Building,31DEC2021,56038
North East Metro,Hearing Impairment,ALL,62,Capital,31DEC2021,56039
North East Metro,Hearing Impairment,ALL,253,Core,31DEC2021,56040
North East Metro,Intellectual Disability,0 to 6,36,ALL,31DEC2021,56041
North East Metro,Intellectual Disability,0 to 6,34,Capacity Building,31DEC2021,56042
North East Metro,Intellectual Disability,0 to 6,23,Capital,31DEC2021,56043
North East Metro,Intellectual Disability,0 to 6,33,Core,31DEC2021,56044
North East Metro,Intellectual Disability,15 to 18,111,ALL,31DEC2021,56045
North East Metro,Intellectual Disability,15 to 18,115,Capacity Building,31DEC2021,56046
North East Metro,Intellectual Disability,15 to 18,21,Capital,31DEC2021,56047
North East Metro,Intellectual Disability,15 to 18,81,Core,31DEC2021,56048
North East Metro,Intellectual Disability,19 to 24,175,ALL,31DEC2021,56049
North East Metro,Intellectual Disability,19 to 24,174,Capacity Building,31DEC2021,56050
North East Metro,Intellectual Disability,19 to 24,36,Capital,31DEC2021,56051
North East Metro,Intellectual Disability,19 to 24,159,Core,31DEC2021,56052
North East Metro,Intellectual Disability,25 to 34,258,ALL,31DEC2021,56053
North East Metro,Intellectual Disability,25 to 34,250,Capacity Building,31DEC2021,56054
North East Metro,Intellectual Disability,25 to 34,78,Capital,31DEC2021,56055
North East Metro,Intellectual Disability,25 to 34,242,Core,31DEC2021,56056
North East Metro,Intellectual Disability,35 to 44,142,ALL,31DEC2021,56057
North East Metro,Intellectual Disability,35 to 44,137,Capacity Building,31DEC2021,56058
North East Metro,Intellectual Disability,35 to 44,57,Capital,31DEC2021,56059
North East Metro,Intellectual Disability,35 to 44,137,Core,31DEC2021,56060
