Key,RprtDt,SrvcDstrctNm,DsbltyGrpNm,AgeBnd,SuppCatg,PrtcpntCnt
53574,31DEC2021,Goldfields-Esperance,Psychosocial disability,25 to 34,Capacity Building,11
53576,31DEC2021,Goldfields-Esperance,Psychosocial disability,25 to 34,Core,11
53577,31DEC2021,Goldfields-Esperance,Psychosocial disability,35 to 44,ALL,16
53578,31DEC2021,Goldfields-Esperance,Psychosocial disability,35 to 44,Capacity Building,16
53579,31DEC2021,Goldfields-Esperance,Psychosocial disability,35 to 44,Capital,11
53580,31DEC2021,Goldfields-Esperance,Psychosocial disability,35 to 44,Core,16
53581,31DEC2021,Goldfields-Esperance,Psychosocial disability,45 to 54,ALL,18
53582,31DEC2021,Goldfields-Esperance,Psychosocial disability,45 to 54,Capacity Building,21
53583,31DEC2021,Goldfields-Esperance,Psychosocial disability,45 to 54,Capital,11
53584,31DEC2021,Goldfields-Esperance,Psychosocial disability,45 to 54,Core,15
53585,31DEC2021,Goldfields-Esperance,Psychosocial disability,55 to 64,ALL,11
53586,31DEC2021,Goldfields-Esperance,Psychosocial disability,55 to 64,Capacity Building,11
53587,31DEC2021,Goldfields-Esperance,Psychosocial disability,55 to 64,Capital,11
53588,31DEC2021,Goldfields-Esperance,Psychosocial disability,55 to 64,Core,11
53593,31DEC2021,Goldfields-Esperance,Psychosocial disability,7 to 14,ALL,11
53594,31DEC2021,Goldfields-Esperance,Psychosocial disability,7 to 14,Capacity Building,11
53597,31DEC2021,Goldfields-Esperance,Psychosocial disability,ALL,ALL,56
53598,31DEC2021,Goldfields-Esperance,Psychosocial disability,ALL,Capacity Building,56
53599,31DEC2021,Goldfields-Esperance,Psychosocial disability,ALL,Capital,11
53600,31DEC2021,Goldfields-Esperance,Psychosocial disability,ALL,Core,55
53609,31DEC2021,Goldfields-Esperance,Spinal Cord Injury,19 to 24,ALL,11
53610,31DEC2021,Goldfields-Esperance,Spinal Cord Injury,19 to 24,Capacity Building,11
53611,31DEC2021,Goldfields-Esperance,Spinal Cord Injury,19 to 24,Capital,11
53612,31DEC2021,Goldfields-Esperance,Spinal Cord Injury,19 to 24,Core,11
53613,31DEC2021,Goldfields-Esperance,Spinal Cord Injury,25 to 34,ALL,11
53614,31DEC2021,Goldfields-Esperance,Spinal Cord Injury,25 to 34,Capacity Building,11
53615,31DEC2021,Goldfields-Esperance,Spinal Cord Injury,25 to 34,Capital,11
53616,31DEC2021,Goldfields-Esperance,Spinal Cord Injury,25 to 34,Core,11
53617,31DEC2021,Goldfields-Esperance,Spinal Cord Injury,35 to 44,ALL,11
53618,31DEC2021,Goldfields-Esperance,Spinal Cord Injury,35 to 44,Capacity Building,11
53619,31DEC2021,Goldfields-Esperance,Spinal Cord Injury,35 to 44,Capital,11
53620,31DEC2021,Goldfields-Esperance,Spinal Cord Injury,35 to 44,Core,11
53621,31DEC2021,Goldfields-Esperance,Spinal Cord Injury,45 to 54,ALL,11
53622,31DEC2021,Goldfields-Esperance,Spinal Cord Injury,45 to 54,Capacity Building,11
53623,31DEC2021,Goldfields-Esperance,Spinal Cord Injury,45 to 54,Capital,11
53624,31DEC2021,Goldfields-Esperance,Spinal Cord Injury,45 to 54,Core,11
53625,31DEC2021,Goldfields-Esperance,Spinal Cord Injury,55 to 64,ALL,11
53626,31DEC2021,Goldfields-Esperance,Spinal Cord Injury,55 to 64,Capacity Building,11
53627,31DEC2021,Goldfields-Esperance,Spinal Cord Injury,55 to 64,Capital,11
53628,31DEC2021,Goldfields-Esperance,Spinal Cord Injury,55 to 64,Core,11
53629,31DEC2021,Goldfields-Esperance,Spinal Cord Injury,65+,ALL,11
53630,31DEC2021,Goldfields-Esperance,Spinal Cord Injury,65+,Capacity Building,11
53631,31DEC2021,Goldfields-Esperance,Spinal Cord Injury,65+,Capital,11
53632,31DEC2021,Goldfields-Esperance,Spinal Cord Injury,65+,Core,11
53637,31DEC2021,Goldfields-Esperance,Spinal Cord Injury,ALL,ALL,15
53638,31DEC2021,Goldfields-Esperance,Spinal Cord Injury,ALL,Capacity Building,15
53639,31DEC2021,Goldfields-Esperance,Spinal Cord Injury,ALL,Capital,15
53640,31DEC2021,Goldfields-Esperance,Spinal Cord Injury,ALL,Core,15
53657,31DEC2021,Goldfields-Esperance,Stroke,35 to 44,ALL,11
53658,31DEC2021,Goldfields-Esperance,Stroke,35 to 44,Capacity Building,11
53660,31DEC2021,Goldfields-Esperance,Stroke,35 to 44,Core,11
53661,31DEC2021,Goldfields-Esperance,Stroke,45 to 54,ALL,11
53662,31DEC2021,Goldfields-Esperance,Stroke,45 to 54,Capacity Building,11
53663,31DEC2021,Goldfields-Esperance,Stroke,45 to 54,Capital,11
53664,31DEC2021,Goldfields-Esperance,Stroke,45 to 54,Core,11
53665,31DEC2021,Goldfields-Esperance,Stroke,55 to 64,ALL,11
53666,31DEC2021,Goldfields-Esperance,Stroke,55 to 64,Capacity Building,11
53667,31DEC2021,Goldfields-Esperance,Stroke,55 to 64,Capital,11
53668,31DEC2021,Goldfields-Esperance,Stroke,55 to 64,Core,11
53677,31DEC2021,Goldfields-Esperance,Stroke,ALL,ALL,11
53678,31DEC2021,Goldfields-Esperance,Stroke,ALL,Capacity Building,11
53679,31DEC2021,Goldfields-Esperance,Stroke,ALL,Capital,11
53680,31DEC2021,Goldfields-Esperance,Stroke,ALL,Core,11
53685,31DEC2021,Goldfields-Esperance,Visual Impairment,15 to 18,ALL,11
53686,31DEC2021,Goldfields-Esperance,Visual Impairment,15 to 18,Capacity Building,11
53688,31DEC2021,Goldfields-Esperance,Visual Impairment,15 to 18,Core,11
53689,31DEC2021,Goldfields-Esperance,Visual Impairment,19 to 24,ALL,11
53690,31DEC2021,Goldfields-Esperance,Visual Impairment,19 to 24,Capacity Building,11
53691,31DEC2021,Goldfields-Esperance,Visual Impairment,19 to 24,Capital,11
53692,31DEC2021,Goldfields-Esperance,Visual Impairment,19 to 24,Core,11
53697,31DEC2021,Goldfields-Esperance,Visual Impairment,35 to 44,ALL,11
53698,31DEC2021,Goldfields-Esperance,Visual Impairment,35 to 44,Capacity Building,11
53699,31DEC2021,Goldfields-Esperance,Visual Impairment,35 to 44,Capital,11
53700,31DEC2021,Goldfields-Esperance,Visual Impairment,35 to 44,Core,11
53701,31DEC2021,Goldfields-Esperance,Visual Impairment,45 to 54,ALL,11
53702,31DEC2021,Goldfields-Esperance,Visual Impairment,45 to 54,Capacity Building,11
53703,31DEC2021,Goldfields-Esperance,Visual Impairment,45 to 54,Capital,11
53704,31DEC2021,Goldfields-Esperance,Visual Impairment,45 to 54,Core,11
53705,31DEC2021,Goldfields-Esperance,Visual Impairment,55 to 64,ALL,11
53706,31DEC2021,Goldfields-Esperance,Visual Impairment,55 to 64,Capacity Building,11
53707,31DEC2021,Goldfields-Esperance,Visual Impairment,55 to 64,Capital,11
53708,31DEC2021,Goldfields-Esperance,Visual Impairment,55 to 64,Core,11
53709,31DEC2021,Goldfields-Esperance,Visual Impairment,65+,ALL,11
53710,31DEC2021,Goldfields-Esperance,Visual Impairment,65+,Capacity Building,11
53712,31DEC2021,Goldfields-Esperance,Visual Impairment,65+,Core,11
53713,31DEC2021,Goldfields-Esperance,Visual Impairment,7 to 14,ALL,11
53714,31DEC2021,Goldfields-Esperance,Visual Impairment,7 to 14,Capacity Building,11
53715,31DEC2021,Goldfields-Esperance,Visual Impairment,7 to 14,Capital,11
53716,31DEC2021,Goldfields-Esperance,Visual Impairment,7 to 14,Core,11
53717,31DEC2021,Goldfields-Esperance,Visual Impairment,ALL,ALL,12
53718,31DEC2021,Goldfields-Esperance,Visual Impairment,ALL,Capacity Building,12
53719,31DEC2021,Goldfields-Esperance,Visual Impairment,ALL,Capital,11
53720,31DEC2021,Goldfields-Esperance,Visual Impairment,ALL,Core,12
53721,31DEC2021,Great Southern,ABI,0 to 6,ALL,11
53722,31DEC2021,Great Southern,ABI,0 to 6,Capacity Building,11
53723,31DEC2021,Great Southern,ABI,0 to 6,Capital,11
53724,31DEC2021,Great Southern,ABI,0 to 6,Core,11
53725,31DEC2021,Great Southern,ABI,15 to 18,ALL,11
53726,31DEC2021,Great Southern,ABI,15 to 18,Capacity Building,11
53727,31DEC2021,Great Southern,ABI,15 to 18,Capital,11
53728,31DEC2021,Great Southern,ABI,15 to 18,Core,11
53729,31DEC2021,Great Southern,ABI,19 to 24,ALL,11
53730,31DEC2021,Great Southern,ABI,19 to 24,Capacity Building,11
53732,31DEC2021,Great Southern,ABI,19 to 24,Core,11
53733,31DEC2021,Great Southern,ABI,25 to 34,ALL,11
53734,31DEC2021,Great Southern,ABI,25 to 34,Capacity Building,11
53735,31DEC2021,Great Southern,ABI,25 to 34,Capital,11
53736,31DEC2021,Great Southern,ABI,25 to 34,Core,11
53737,31DEC2021,Great Southern,ABI,35 to 44,ALL,11
53738,31DEC2021,Great Southern,ABI,35 to 44,Capacity Building,11
53739,31DEC2021,Great Southern,ABI,35 to 44,Capital,11
53740,31DEC2021,Great Southern,ABI,35 to 44,Core,11
53741,31DEC2021,Great Southern,ABI,45 to 54,ALL,11
53742,31DEC2021,Great Southern,ABI,45 to 54,Capacity Building,11
53743,31DEC2021,Great Southern,ABI,45 to 54,Capital,11
53744,31DEC2021,Great Southern,ABI,45 to 54,Core,11
53745,31DEC2021,Great Southern,ABI,55 to 64,ALL,11
53746,31DEC2021,Great Southern,ABI,55 to 64,Capacity Building,11
53747,31DEC2021,Great Southern,ABI,55 to 64,Capital,11
53748,31DEC2021,Great Southern,ABI,55 to 64,Core,11
53749,31DEC2021,Great Southern,ABI,65+,ALL,11
53750,31DEC2021,Great Southern,ABI,65+,Capacity Building,11
53751,31DEC2021,Great Southern,ABI,65+,Capital,11
53752,31DEC2021,Great Southern,ABI,65+,Core,11
53753,31DEC2021,Great Southern,ABI,7 to 14,ALL,11
53754,31DEC2021,Great Southern,ABI,7 to 14,Capacity Building,11
53757,31DEC2021,Great Southern,ABI,ALL,ALL,28
53758,31DEC2021,Great Southern,ABI,ALL,Capacity Building,27
53759,31DEC2021,Great Southern,ABI,ALL,Capital,11
53760,31DEC2021,Great Southern,ABI,ALL,Core,26
53761,31DEC2021,Great Southern,ALL,0 to 6,ALL,88
53762,31DEC2021,Great Southern,ALL,0 to 6,Capacity Building,88
53763,31DEC2021,Great Southern,ALL,0 to 6,Capital,22
53764,31DEC2021,Great Southern,ALL,0 to 6,Core,77
53765,31DEC2021,Great Southern,ALL,15 to 18,ALL,92
53766,31DEC2021,Great Southern,ALL,15 to 18,Capacity Building,92
53767,31DEC2021,Great Southern,ALL,15 to 18,Capital,11
53768,31DEC2021,Great Southern,ALL,15 to 18,Core,69
53769,31DEC2021,Great Southern,ALL,19 to 24,ALL,105
53770,31DEC2021,Great Southern,ALL,19 to 24,Capacity Building,102
53771,31DEC2021,Great Southern,ALL,19 to 24,Capital,14
53772,31DEC2021,Great Southern,ALL,19 to 24,Core,95
53773,31DEC2021,Great Southern,ALL,25 to 34,ALL,119
53774,31DEC2021,Great Southern,ALL,25 to 34,Capacity Building,116
53775,31DEC2021,Great Southern,ALL,25 to 34,Capital,31
53776,31DEC2021,Great Southern,ALL,25 to 34,Core,117
53777,31DEC2021,Great Southern,ALL,35 to 44,ALL,89
53778,31DEC2021,Great Southern,ALL,35 to 44,Capacity Building,86
53779,31DEC2021,Great Southern,ALL,35 to 44,Capital,25
53780,31DEC2021,Great Southern,ALL,35 to 44,Core,85
53781,31DEC2021,Great Southern,ALL,45 to 54,ALL,101
53782,31DEC2021,Great Southern,ALL,45 to 54,Capacity Building,100
53783,31DEC2021,Great Southern,ALL,45 to 54,Capital,31
53784,31DEC2021,Great Southern,ALL,45 to 54,Core,96
53785,31DEC2021,Great Southern,ALL,55 to 64,ALL,150
53786,31DEC2021,Great Southern,ALL,55 to 64,Capacity Building,147
53787,31DEC2021,Great Southern,ALL,55 to 64,Capital,65
53788,31DEC2021,Great Southern,ALL,55 to 64,Core,149
53789,31DEC2021,Great Southern,ALL,65+,ALL,35
53790,31DEC2021,Great Southern,ALL,65+,Capacity Building,35
53791,31DEC2021,Great Southern,ALL,65+,Capital,18
53792,31DEC2021,Great Southern,ALL,65+,Core,35
53793,31DEC2021,Great Southern,ALL,7 to 14,ALL,270
53794,31DEC2021,Great Southern,ALL,7 to 14,Capacity Building,268
53795,31DEC2021,Great Southern,ALL,7 to 14,Capital,21
53796,31DEC2021,Great Southern,ALL,7 to 14,Core,182
53797,31DEC2021,Great Southern,ALL,ALL,ALL,1049
53798,31DEC2021,Great Southern,ALL,ALL,Capacity Building,1034
53799,31DEC2021,Great Southern,ALL,ALL,Capital,234
53800,31DEC2021,Great Southern,ALL,ALL,Core,905
53801,31DEC2021,Great Southern,Autism,0 to 6,ALL,29
53802,31DEC2021,Great Southern,Autism,0 to 6,Capacity Building,32
53803,31DEC2021,Great Southern,Autism,0 to 6,Capital,11
53804,31DEC2021,Great Southern,Autism,0 to 6,Core,28
53805,31DEC2021,Great Southern,Autism,15 to 18,ALL,64
53806,31DEC2021,Great Southern,Autism,15 to 18,Capacity Building,69
53807,31DEC2021,Great Southern,Autism,15 to 18,Capital,11
53808,31DEC2021,Great Southern,Autism,15 to 18,Core,50
53809,31DEC2021,Great Southern,Autism,19 to 24,ALL,49
53810,31DEC2021,Great Southern,Autism,19 to 24,Capacity Building,48
53811,31DEC2021,Great Southern,Autism,19 to 24,Capital,11
53812,31DEC2021,Great Southern,Autism,19 to 24,Core,41
53813,31DEC2021,Great Southern,Autism,25 to 34,ALL,27
53814,31DEC2021,Great Southern,Autism,25 to 34,Capacity Building,27
53815,31DEC2021,Great Southern,Autism,25 to 34,Capital,11
53816,31DEC2021,Great Southern,Autism,25 to 34,Core,26
53817,31DEC2021,Great Southern,Autism,35 to 44,ALL,11
53818,31DEC2021,Great Southern,Autism,35 to 44,Capacity Building,11
53820,31DEC2021,Great Southern,Autism,35 to 44,Core,11
53821,31DEC2021,Great Southern,Autism,45 to 54,ALL,11
53822,31DEC2021,Great Southern,Autism,45 to 54,Capacity Building,11
53824,31DEC2021,Great Southern,Autism,45 to 54,Core,11
53825,31DEC2021,Great Southern,Autism,55 to 64,ALL,11
53826,31DEC2021,Great Southern,Autism,55 to 64,Capacity Building,11
53828,31DEC2021,Great Southern,Autism,55 to 64,Core,11
53833,31DEC2021,Great Southern,Autism,7 to 14,ALL,203
53834,31DEC2021,Great Southern,Autism,7 to 14,Capacity Building,199
53835,31DEC2021,Great Southern,Autism,7 to 14,Capital,11
53836,31DEC2021,Great Southern,Autism,7 to 14,Core,126
53837,31DEC2021,Great Southern,Autism,ALL,ALL,389
53838,31DEC2021,Great Southern,Autism,ALL,Capacity Building,386
53839,31DEC2021,Great Southern,Autism,ALL,Capital,18
53840,31DEC2021,Great Southern,Autism,ALL,Core,282
53841,31DEC2021,Great Southern,Cerebral Palsy,0 to 6,ALL,11
53842,31DEC2021,Great Southern,Cerebral Palsy,0 to 6,Capacity Building,11
53843,31DEC2021,Great Southern,Cerebral Palsy,0 to 6,Capital,11
53844,31DEC2021,Great Southern,Cerebral Palsy,0 to 6,Core,11
53845,31DEC2021,Great Southern,Cerebral Palsy,15 to 18,ALL,11
53846,31DEC2021,Great Southern,Cerebral Palsy,15 to 18,Capacity Building,11
53847,31DEC2021,Great Southern,Cerebral Palsy,15 to 18,Capital,11
53848,31DEC2021,Great Southern,Cerebral Palsy,15 to 18,Core,11
53849,31DEC2021,Great Southern,Cerebral Palsy,19 to 24,ALL,11
53850,31DEC2021,Great Southern,Cerebral Palsy,19 to 24,Capacity Building,11
53851,31DEC2021,Great Southern,Cerebral Palsy,19 to 24,Capital,11
53852,31DEC2021,Great Southern,Cerebral Palsy,19 to 24,Core,11
53853,31DEC2021,Great Southern,Cerebral Palsy,25 to 34,ALL,11
53854,31DEC2021,Great Southern,Cerebral Palsy,25 to 34,Capacity Building,11
53855,31DEC2021,Great Southern,Cerebral Palsy,25 to 34,Capital,11
53856,31DEC2021,Great Southern,Cerebral Palsy,25 to 34,Core,11
53857,31DEC2021,Great Southern,Cerebral Palsy,35 to 44,ALL,11
53858,31DEC2021,Great Southern,Cerebral Palsy,35 to 44,Capacity Building,11
53859,31DEC2021,Great Southern,Cerebral Palsy,35 to 44,Capital,11
53860,31DEC2021,Great Southern,Cerebral Palsy,35 to 44,Core,11
53861,31DEC2021,Great Southern,Cerebral Palsy,45 to 54,ALL,11
53862,31DEC2021,Great Southern,Cerebral Palsy,45 to 54,Capacity Building,11
53863,31DEC2021,Great Southern,Cerebral Palsy,45 to 54,Capital,11
53864,31DEC2021,Great Southern,Cerebral Palsy,45 to 54,Core,11
53865,31DEC2021,Great Southern,Cerebral Palsy,55 to 64,ALL,11
53866,31DEC2021,Great Southern,Cerebral Palsy,55 to 64,Capacity Building,11
53867,31DEC2021,Great Southern,Cerebral Palsy,55 to 64,Capital,11
53868,31DEC2021,Great Southern,Cerebral Palsy,55 to 64,Core,11
53873,31DEC2021,Great Southern,Cerebral Palsy,7 to 14,ALL,11
53874,31DEC2021,Great Southern,Cerebral Palsy,7 to 14,Capacity Building,11
53875,31DEC2021,Great Southern,Cerebral Palsy,7 to 14,Capital,11
53876,31DEC2021,Great Southern,Cerebral Palsy,7 to 14,Core,11
53877,31DEC2021,Great Southern,Cerebral Palsy,ALL,ALL,31
53878,31DEC2021,Great Southern,Cerebral Palsy,ALL,Capacity Building,31
53879,31DEC2021,Great Southern,Cerebral Palsy,ALL,Capital,25
53880,31DEC2021,Great Southern,Cerebral Palsy,ALL,Core,28
53881,31DEC2021,Great Southern,Developmental delay,0 to 6,ALL,24
53882,31DEC2021,Great Southern,Developmental delay,0 to 6,Capacity Building,22
53883,31DEC2021,Great Southern,Developmental delay,0 to 6,Capital,11
53884,31DEC2021,Great Southern,Developmental delay,0 to 6,Core,20
53913,31DEC2021,Great Southern,Developmental delay,7 to 14,ALL,11
53914,31DEC2021,Great Southern,Developmental delay,7 to 14,Capacity Building,11
53916,31DEC2021,Great Southern,Developmental delay,7 to 14,Core,11
53917,31DEC2021,Great Southern,Developmental delay,ALL,ALL,29
53918,31DEC2021,Great Southern,Developmental delay,ALL,Capacity Building,29
53919,31DEC2021,Great Southern,Developmental delay,ALL,Capital,11
53920,31DEC2021,Great Southern,Developmental delay,ALL,Core,22
53921,31DEC2021,Great Southern,Global developmental delay,0 to 6,ALL,12
53922,31DEC2021,Great Southern,Global developmental delay,0 to 6,Capacity Building,12
53924,31DEC2021,Great Southern,Global developmental delay,0 to 6,Core,11
53953,31DEC2021,Great Southern,Global developmental delay,7 to 14,ALL,11
53954,31DEC2021,Great Southern,Global developmental delay,7 to 14,Capacity Building,11
53956,31DEC2021,Great Southern,Global developmental delay,7 to 14,Core,11
53957,31DEC2021,Great Southern,Global developmental delay,ALL,ALL,20
53958,31DEC2021,Great Southern,Global developmental delay,ALL,Capacity Building,20
53960,31DEC2021,Great Southern,Global developmental delay,ALL,Core,15
53961,31DEC2021,Great Southern,Hearing Impairment,0 to 6,ALL,11
53962,31DEC2021,Great Southern,Hearing Impairment,0 to 6,Capacity Building,11
53963,31DEC2021,Great Southern,Hearing Impairment,0 to 6,Capital,11
53964,31DEC2021,Great Southern,Hearing Impairment,0 to 6,Core,11
53969,31DEC2021,Great Southern,Hearing Impairment,19 to 24,ALL,11
53970,31DEC2021,Great Southern,Hearing Impairment,19 to 24,Capacity Building,11
53972,31DEC2021,Great Southern,Hearing Impairment,19 to 24,Core,11
53973,31DEC2021,Great Southern,Hearing Impairment,25 to 34,ALL,11
53974,31DEC2021,Great Southern,Hearing Impairment,25 to 34,Capacity Building,11
53975,31DEC2021,Great Southern,Hearing Impairment,25 to 34,Capital,11
53976,31DEC2021,Great Southern,Hearing Impairment,25 to 34,Core,11
53977,31DEC2021,Great Southern,Hearing Impairment,35 to 44,ALL,11
53978,31DEC2021,Great Southern,Hearing Impairment,35 to 44,Capacity Building,11
53979,31DEC2021,Great Southern,Hearing Impairment,35 to 44,Capital,11
53980,31DEC2021,Great Southern,Hearing Impairment,35 to 44,Core,11
53981,31DEC2021,Great Southern,Hearing Impairment,45 to 54,ALL,11
53982,31DEC2021,Great Southern,Hearing Impairment,45 to 54,Capacity Building,11
53983,31DEC2021,Great Southern,Hearing Impairment,45 to 54,Capital,11
53984,31DEC2021,Great Southern,Hearing Impairment,45 to 54,Core,11
53985,31DEC2021,Great Southern,Hearing Impairment,55 to 64,ALL,11
53986,31DEC2021,Great Southern,Hearing Impairment,55 to 64,Capacity Building,11
53987,31DEC2021,Great Southern,Hearing Impairment,55 to 64,Capital,11
53988,31DEC2021,Great Southern,Hearing Impairment,55 to 64,Core,11
53989,31DEC2021,Great Southern,Hearing Impairment,65+,ALL,11
53990,31DEC2021,Great Southern,Hearing Impairment,65+,Capacity Building,11
53992,31DEC2021,Great Southern,Hearing Impairment,65+,Core,11
53993,31DEC2021,Great Southern,Hearing Impairment,7 to 14,ALL,11
53994,31DEC2021,Great Southern,Hearing Impairment,7 to 14,Capacity Building,11
53995,31DEC2021,Great Southern,Hearing Impairment,7 to 14,Capital,11
53996,31DEC2021,Great Southern,Hearing Impairment,7 to 14,Core,11
53997,31DEC2021,Great Southern,Hearing Impairment,ALL,ALL,39
53998,31DEC2021,Great Southern,Hearing Impairment,ALL,Capacity Building,34
53999,31DEC2021,Great Southern,Hearing Impairment,ALL,Capital,12
54000,31DEC2021,Great Southern,Hearing Impairment,ALL,Core,37
54001,31DEC2021,Great Southern,Intellectual Disability,0 to 6,ALL,11
54002,31DEC2021,Great Southern,Intellectual Disability,0 to 6,Capacity Building,14
54003,31DEC2021,Great Southern,Intellectual Disability,0 to 6,Capital,11
54004,31DEC2021,Great Southern,Intellectual Disability,0 to 6,Core,14
54005,31DEC2021,Great Southern,Intellectual Disability,15 to 18,ALL,20
54006,31DEC2021,Great Southern,Intellectual Disability,15 to 18,Capacity Building,20
54007,31DEC2021,Great Southern,Intellectual Disability,15 to 18,Capital,11
54008,31DEC2021,Great Southern,Intellectual Disability,15 to 18,Core,22
54009,31DEC2021,Great Southern,Intellectual Disability,19 to 24,ALL,35
54010,31DEC2021,Great Southern,Intellectual Disability,19 to 24,Capacity Building,31
54011,31DEC2021,Great Southern,Intellectual Disability,19 to 24,Capital,11
54012,31DEC2021,Great Southern,Intellectual Disability,19 to 24,Core,38
54013,31DEC2021,Great Southern,Intellectual Disability,25 to 34,ALL,54
54014,31DEC2021,Great Southern,Intellectual Disability,25 to 34,Capacity Building,57
54015,31DEC2021,Great Southern,Intellectual Disability,25 to 34,Capital,13
